transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
135000000,0,59.66,18,160.0,214,1,84.08,66,3.0,1.0,0,1,0,0,1,1,0,0
128500000,0,59.94,14,231.0,307,2,81.87,157,2.0,1.0,0,1,0,0,1,0,0,1
280000000,1,59.6,4,530.0,465,5,76.03,215,3.0,1.0,0,1,0,0,1,1,0,0
540000000,1,119.1731,3,3210.0,2061,25,154.44,422,4.0,2.0,0,1,0,0,1,0,0,1
187500000,1,49.32,4,170.0,290,5,66.69,180,3.0,1.0,0,1,0,0,1,0,0,1
235310000,0,59.1416,19,3400.0,3160,30,82.58,15,3.0,2.0,0,1,0,0,1,0,0,1
202500000,1,59.783,10,331.0,284,3,88.73,156,2.0,1.0,0,1,0,0,1,1,0,0
190000000,0,84.8274,1,160.0,158,2,112.95,67,3.0,2.0,0,1,0,1,0,0,0,1
245000000,1,59.89,1,1710.0,855,6,76.51,165,2.0,1.0,0,1,1,0,0,1,0,0
445000000,1,82.77,13,1566.0,783,7,101.67,783,3.0,2.0,0,1,0,0,1,0,0,1
1440000000,1,105.58,8,1397.0,2161,34,124.61,160,4.0,1.0,1,0,0,1,0,1,0,0
250000000,0,84.93,14,1548.0,1358,19,102.78,268,3.0,2.0,1,0,0,1,0,0,0,1
95000000,0,84.98,6,209.0,355,3,104.0,49,3.0,2.0,0,1,0,0,1,0,0,1
207500000,1,49.77,16,2450.0,2462,16,72.73,1268,3.0,1.0,0,1,0,1,0,1,0,0
390000000,1,84.97200000000002,22,1616.0,1378,19,114.69,408,3.0,2.0,0,1,0,0,1,0,0,1
284000000,0,84.9677,16,2675.0,1852,18,107.98,509,3.0,2.0,0,1,0,0,1,0,0,1
85000000,0,59.91,15,314.0,480,3,76.03,72,3.0,1.0,0,1,0,0,1,0,0,1
310000000,1,61.257,19,414.0,378,6,79.99,116,3.0,2.0,0,1,0,0,1,0,0,1
414000000,1,84.96,18,816.0,408,4,110.25,408,3.0,2.0,0,1,0,0,1,0,0,1
690000000,1,84.48,11,650.0,645,5,114.88,150,3.0,2.0,1,0,0,1,0,1,0,0
1680000000,1,83.69,9,641.0,802,15,105.58,448,3.0,1.0,1,0,0,1,0,0,0,1
283000000,0,84.98,10,1323.0,1190,11,112.83,414,3.0,2.0,0,1,0,0,1,0,0,1
360000000,1,68.86,5,1500.0,2029,23,95.47,308,3.0,1.0,1,0,0,1,0,1,0,0
293000000,1,59.78,4,481.0,460,2,87.26,233,3.0,1.0,0,1,0,0,1,1,0,0
354000000,0,134.94,9,1984.0,1848,24,161.58,456,4.0,2.0,1,0,0,1,0,0,0,1
209500000,0,84.8834,12,1128.0,978,13,107.37,156,3.0,2.0,1,0,0,1,0,0,0,1
250000000,1,84.84,1,794.0,671,8,106.21,207,3.0,2.0,0,1,0,0,1,0,0,1
88000000,0,59.98,10,774.0,763,6,80.54,229,3.0,1.0,0,1,0,0,1,0,0,1
478000000,1,84.94,10,202.0,197,2,111.89,0,3.0,2.0,0,1,0,0,1,0,0,1
523000000,1,84.8,1,625.0,537,8,109.87,537,3.0,2.0,1,0,0,1,0,0,0,1
187000000,0,59.33,5,518.0,497,3,82.43,76,2.0,1.0,0,1,0,0,1,0,0,1
529000000,1,83.97,7,176.0,126,4,102.59,29,3.0,2.0,0,1,0,0,1,0,0,1
650000000,1,79.53,12,165.0,165,1,108.25,90,3.0,1.0,0,1,0,0,1,1,0,0
380000000,1,84.92,5,629.0,469,9,112.45,12,3.0,2.0,1,0,0,1,0,0,0,1
698000000,1,72.85,5,3012.0,2938,16,99.67,521,3.0,1.0,0,1,0,0,1,1,0,0
106000000,0,59.92,1,561.0,885,5,78.02,693,2.0,1.0,0,1,0,0,1,0,0,1
330000000,0,84.96,3,1992.0,1680,19,108.19,920,3.0,2.0,0,1,0,0,1,0,0,1
145000000,1,41.3,2,550.0,1430,14,58.37,510,2.0,1.0,0,1,1,0,0,1,0,0
960000000,1,81.8,17,104.0,123,2,104.81,76,3.0,1.0,0,1,0,0,1,1,0,0
922500000,1,122.69,20,490.0,260,3,150.25,44,3.0,2.0,0,1,0,0,1,0,0,1
370000000,0,84.9357,8,482.0,480,6,107.2,480,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,59.96,23,2615.0,2123,21,86.96,748,3.0,1.0,0,1,0,0,1,1,0,0
365000000,1,59.91,12,597.0,516,7,83.44,228,3.0,2.0,0,1,0,0,1,0,0,1
243050000,0,101.74,6,1180.0,761,17,124.75,176,3.0,2.0,0,1,0,1,0,0,0,1
130000000,0,59.8,3,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
840000000,1,74.4,9,1093.0,911,9,95.27,459,3.0,1.0,0,1,0,1,0,1,0,0
130000000,0,65.16,4,390.0,390,13,80.34,300,3.0,1.0,0,1,0,0,1,0,0,1
645000000,1,66.87,7,2300.0,2400,18,90.97,663,3.0,1.0,0,1,1,0,0,1,0,0
210000000,0,59.99,11,1849.0,1691,16,80.81,441,3.0,1.0,0,1,0,0,1,0,0,1
370000000,0,84.83,1,3240.0,3060,33,112.86,502,3.0,1.0,0,1,1,0,0,1,0,0
467500000,1,84.43,10,855.0,472,22,104.85,22,3.0,2.0,1,0,0,1,0,0,0,1
420000000,1,59.64,2,164.0,161,2,85.27,81,3.0,1.0,0,1,0,0,1,1,0,0
340000000,1,59.58,22,2110.0,2496,23,79.89,522,3.0,1.0,0,1,0,0,1,0,1,0
352000000,0,121.843,19,692.0,547,8,151.55,153,4.0,2.0,0,1,0,0,1,0,0,1
70000000,0,58.86,4,116.0,114,2,70.27,6,3.0,1.0,0,1,0,0,1,0,0,1
59000000,0,31.98,1,380.0,380,8,37.38,199,1.0,1.0,0,1,0,0,1,0,0,1
398000000,1,84.6475,2,539.0,467,9,108.33,467,3.0,2.0,0,1,0,0,1,0,0,1
350000000,1,59.98,16,1307.0,994,14,80.15,156,2.0,1.0,0,1,0,0,1,0,0,1
365000000,0,84.6389,22,4599.0,2752,14,113.65,772,3.0,2.0,0,1,0,0,1,0,0,1
485000000,1,59.87,4,2270.0,1764,19,82.29,72,3.0,2.0,0,1,0,0,1,0,0,1
316000000,1,84.96,3,1459.0,1371,13,110.12,19,3.0,2.0,0,1,0,0,1,0,0,1
94000000,0,59.85,19,1548.0,1358,19,72.43,634,3.0,1.0,1,0,0,1,0,0,0,1
155000000,0,84.9813,3,413.0,410,4,114.56,410,3.0,2.0,0,1,0,0,1,0,0,1
290000000,0,84.98,8,622.0,789,5,105.79,305,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,84.96,2,675.0,518,8,108.91,86,3.0,2.0,1,0,0,1,0,0,0,1
383000000,0,123.307,33,5755.0,3000,15,164.91,623,4.0,2.0,0,1,0,0,1,0,0,1
682500000,1,68.91,5,3300.0,1572,13,74.18,336,2.0,1.0,1,0,0,1,0,1,0,0
200000000,1,71.21,1,432.0,864,7,76.83,456,2.0,1.0,0,1,0,0,1,1,0,0
233000000,0,84.9902,15,4697.0,3462,49,111.19,1534,3.0,2.0,0,1,0,0,1,0,0,1
1015000000,1,134.04,5,268.0,122,3,164.49,86,4.0,2.0,0,1,0,0,1,0,0,1
415000000,0,134.94,15,957.0,928,12,168.96,164,4.0,2.0,1,0,0,1,0,0,0,1
380000000,0,84.9953,22,1875.0,1156,10,114.45,267,3.0,2.0,0,1,0,0,1,0,0,1
203000000,1,44.64,3,774.0,1285,10,66.12,801,3.0,1.0,0,1,1,0,0,1,0,0
385000000,1,84.458,5,223.0,237,2,118.38,14,3.0,2.0,0,1,0,0,1,0,0,1
870000000,1,121.44,9,261.0,653,8,132.23,165,4.0,1.0,1,0,0,1,0,1,0,0
185000000,1,45.44,10,254.0,420,4,63.73,90,2.0,1.0,1,0,0,1,0,1,0,0
269000000,0,59.955,7,624.0,632,6,80.23,280,3.0,1.0,0,1,0,0,1,0,0,1
535000000,1,77.2,1,900.0,893,6,82.17,260,2.0,1.0,1,0,0,1,0,1,0,0
1400000000,1,84.55,10,1254.0,1034,12,102.27,120,3.0,1.0,0,1,1,0,0,0,0,1
340000000,0,128.5315,4,1582.0,1149,8,154.85,227,4.0,2.0,0,1,0,0,1,0,0,1
300000000,1,84.52,11,432.0,682,5,103.75,240,3.0,2.0,1,0,1,0,0,0,0,1
390000000,1,84.9,19,715.0,673,5,109.91,364,3.0,2.0,0,1,0,0,1,0,0,1
515000000,1,59.64,9,3012.0,2938,16,81.61,1139,3.0,1.0,0,1,0,0,1,1,0,0
459000000,1,59.92,3,1152.0,1161,16,84.88,74,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,84.984,8,990.0,930,11,113.0,294,3.0,2.0,0,1,0,0,1,0,0,1
409770000,0,125.8,23,616.0,299,2,159.61,130,4.0,2.0,0,1,0,0,1,0,0,1
223000000,1,59.42,9,517.0,514,6,79.62,284,3.0,1.0,0,1,0,0,1,1,0,0
175000000,0,59.96,23,1152.0,998,9,79.32,192,3.0,1.0,0,1,0,0,1,0,0,1
274000000,1,59.76,11,92.0,122,1,76.59,70,2.0,1.0,0,1,0,0,1,1,0,0
100000000,0,48.39,13,104.0,400,3,67.57,120,2.0,1.0,0,1,0,0,1,1,0,0
820000000,1,137.82,14,1400.0,776,14,168.36,187,4.0,2.0,0,1,0,0,1,0,0,1
155000000,1,39.6,13,619.0,1556,12,51.86,630,2.0,1.0,1,0,0,1,0,1,0,0
275000000,1,84.88,1,713.0,652,8,108.42,259,3.0,2.0,1,0,0,1,0,0,0,1
250000000,0,59.8,4,1992.0,1680,19,79.22,360,3.0,1.0,0,1,0,0,1,0,0,1
222000000,0,59.9898,5,265.0,168,3,82.18,72,2.0,1.0,1,0,0,1,0,0,0,1
454000000,1,46.75,11,1299.0,1080,8,60.21,150,2.0,1.0,0,1,1,0,0,1,0,0
510000000,1,59.92,16,551.0,657,7,83.98,114,3.0,2.0,1,0,0,1,0,0,0,1
598000000,1,84.6147,6,333.0,265,5,110.29,70,3.0,2.0,0,1,0,0,1,0,0,1
480000000,1,84.98,10,827.0,684,11,115.61,457,3.0,2.0,0,1,0,0,1,0,0,1
243400000,0,84.9953,5,1875.0,1156,10,114.45,267,3.0,2.0,0,1,0,0,1,0,0,1
200000000,1,54.7,11,902.0,919,7,74.75,156,2.0,1.0,0,1,0,0,1,1,0,0
274500000,0,126.638,14,1578.0,922,9,150.81,200,4.0,2.0,0,1,0,0,1,0,0,1
188000000,0,59.895,21,1497.0,1280,11,84.64,192,3.0,1.0,0,1,0,0,1,0,0,1
170000000,0,59.91,5,1187.0,1084,11,79.75,200,3.0,1.0,0,1,0,0,1,0,0,1
730000000,1,134.43,12,855.0,472,22,165.12,0,3.0,2.0,1,0,0,1,0,0,1,0
345000000,1,59.885,2,380.0,372,6,83.25,178,3.0,1.0,0,1,0,0,1,1,0,0
119000000,0,58.01,4,2716.0,2716,20,76.58,90,2.0,1.0,0,1,1,0,0,1,0,0
310000000,1,59.7,20,1401.0,1444,11,85.69,412,3.0,1.0,0,1,1,0,0,1,0,0
557000000,1,84.99,8,1011.0,837,10,107.84,209,3.0,2.0,0,1,0,0,1,0,1,0
436000000,1,84.96,1,5402.0,5387,49,106.86,792,3.0,2.0,0,1,1,0,0,0,0,1
355000000,0,142.183,18,2269.0,1950,15,186.58,96,5.0,2.0,0,1,0,0,1,0,0,1
830000000,1,120.97,7,3258.0,1696,31,146.39,614,4.0,2.0,1,0,0,1,0,0,0,1
295000000,0,84.84,4,955.0,926,7,106.42,294,3.0,2.0,0,1,0,0,1,0,0,1
300000000,1,84.75,10,2513.0,1224,13,110.37,103,3.0,2.0,0,1,0,0,1,0,1,0
445000000,1,84.88,9,349.0,277,3,112.5,97,3.0,2.0,1,0,0,1,0,0,0,1
72000000,1,41.3,3,550.0,1430,14,58.37,510,2.0,1.0,0,1,1,0,0,1,0,0
210400000,1,59.94,17,1641.0,2336,16,86.18,328,2.0,1.0,1,0,0,1,0,1,0,0
322100000,0,131.5784,8,950.0,560,7,163.8,119,4.0,2.0,0,1,0,0,1,0,0,1
538000000,1,84.04899999999998,12,1257.0,977,12,104.2,190,3.0,2.0,0,1,0,0,1,0,0,1
580000000,1,84.94,18,657.0,540,9,108.59,276,3.0,2.0,1,0,0,1,0,0,0,1
80000000,0,41.85,7,551.0,1484,14,57.11,836,2.0,1.0,0,1,0,0,1,1,0,0
90000000,0,45.5,6,230.0,996,7,63.17,996,3.0,1.0,0,1,0,0,1,1,0,0
230000000,0,59.676,5,1277.0,1110,13,92.16,146,3.0,2.0,0,1,0,0,1,0,0,1
284000000,0,134.88,11,676.0,676,9,159.49,116,4.0,2.0,1,0,0,0,1,0,0,1
324000000,0,84.949,12,481.0,416,5,105.8,32,3.0,2.0,0,1,0,0,1,0,0,1
670000000,1,84.87,5,1029.0,888,19,102.79,232,3.0,2.0,0,1,0,0,1,0,0,1
287000000,0,84.85,19,1263.0,916,14,110.37,333,3.0,2.0,0,1,0,0,1,0,0,1
91700000,0,59.83,2,518.0,497,3,79.39,125,3.0,1.0,0,1,0,0,1,0,0,1
405000000,1,84.0145,6,201.0,207,2,107.31,88,3.0,2.0,0,1,0,0,1,0,0,1
171000000,0,59.99,2,481.0,799,6,79.59,494,3.0,1.0,1,0,0,1,0,0,0,1
156000000,1,44.52,15,78.0,1800,10,59.2,1800,2.0,1.0,0,1,1,0,0,1,0,0
278000000,1,59.36,13,424.0,496,5,83.36,121,2.0,1.0,0,1,0,0,1,1,0,0
730000000,1,84.51,6,256.0,256,2,102.12,172,3.0,2.0,0,1,1,0,0,0,0,1
212000000,0,116.85,17,670.0,661,6,140.99,96,4.0,2.0,0,1,0,0,1,0,0,1
206500000,1,49.16,8,374.0,470,5,70.2,150,2.0,1.0,1,0,0,1,0,1,0,0
920000000,1,72.51,3,4026.0,3590,99,72.73,1490,3.0,1.0,0,1,1,0,0,0,0,1
98000000,0,59.99,17,1430.0,1500,10,75.55,600,3.0,1.0,0,1,0,0,1,0,0,1
121500000,0,71.17,10,120.0,183,2,88.11,14,3.0,1.0,0,1,0,0,1,0,0,1
235000000,1,72.34,18,444.0,704,6,92.28,128,3.0,1.0,0,1,0,0,1,1,0,0
663000000,1,84.8624,6,745.0,582,6,117.37,170,3.0,2.0,0,1,0,0,1,0,0,1
393000000,1,84.09,11,486.0,763,11,104.2,204,3.0,2.0,1,0,0,1,0,0,0,1
280000000,0,158.95,15,707.0,774,7,179.73,60,4.0,2.0,0,1,0,0,1,0,0,1
655000000,1,59.93,9,126.0,126,1,83.33,62,3.0,1.0,0,1,0,0,1,1,0,0
405000000,1,84.91,14,360.0,1980,12,100.99,60,3.0,2.0,1,0,0,1,0,0,0,1
518000000,1,59.99,5,2924.0,2397,31,84.85,260,3.0,2.0,0,1,0,0,1,0,0,1
570000000,0,100.945,28,1405.0,998,6,135.52,282,3.0,2.0,0,1,0,0,1,0,0,1
177130000,0,84.4977,14,162.0,150,3,106.78,120,3.0,2.0,0,1,0,0,1,0,0,1
530000000,1,109.7,4,1299.0,1080,8,128.16,90,4.0,2.0,0,1,1,0,0,0,0,1
253040000,0,84.9636,13,5755.0,3000,15,118.61,816,3.0,2.0,0,1,0,0,1,0,0,1
421000000,1,64.85,9,2073.0,1786,24,82.69,306,3.0,2.0,0,1,0,0,1,0,0,1
210000000,0,84.898,4,413.0,430,8,113.85,185,3.0,2.0,0,1,0,0,1,0,0,1
235000000,1,76.0,5,310.0,283,5,95.39,54,3.0,2.0,0,1,0,0,1,0,0,1
290000000,1,84.98,3,124.0,111,2,109.13,52,3.0,2.0,0,1,0,0,1,0,0,1
75000000,0,33.6966,15,423.0,476,2,50.96,76,2.0,1.0,0,1,0,0,1,1,0,0
520000000,1,114.75,19,5402.0,5387,49,141.43,784,4.0,2.0,0,1,1,0,0,0,0,1
210000000,0,68.7,13,600.0,600,6,95.73,210,3.0,1.0,0,1,0,0,1,1,0,0
247000000,0,59.62,3,467.0,648,2,80.12,231,2.0,1.0,0,1,0,0,1,0,0,1
808000000,1,59.9818,7,4443.0,3002,34,88.72,228,3.0,1.0,1,0,0,1,0,0,0,1
193000000,1,59.75,1,113.0,216,3,86.7,99,3.0,1.0,0,1,0,0,1,1,0,0
315000000,1,84.96,22,937.0,786,13,108.46,275,3.0,2.0,0,1,1,0,0,0,0,1
354000000,1,59.91,10,325.0,322,4,77.35,133,3.0,1.0,0,1,0,0,1,1,0,0
520000000,1,84.86,6,185.0,146,1,116.03,146,3.0,2.0,0,1,0,0,1,0,0,1
290000000,0,84.97,18,2252.0,1895,17,106.74,69,3.0,2.0,0,1,0,0,1,0,0,1
875000000,1,59.9452,15,4580.0,3885,51,80.18,163,3.0,2.0,0,1,0,0,1,0,0,1
495000000,1,59.886,14,491.0,431,9,76.5,173,3.0,1.0,0,1,0,0,1,0,0,1
180000000,1,29.6,20,438.0,412,1,39.69,234,1.0,1.0,0,1,0,0,1,1,0,0
155000000,0,84.98,20,248.0,298,6,106.58,112,3.0,2.0,0,1,0,0,1,0,0,1
399000000,1,71.89,5,1999.0,2856,32,86.19,103,3.0,1.0,1,0,0,1,0,0,0,1
87000000,0,44.87,16,1383.0,640,5,64.9,640,2.0,1.0,0,1,0,0,1,1,0,0
160000000,0,84.97,7,50.0,119,1,102.3,118,3.0,1.0,0,1,0,0,1,0,0,1
185000000,1,59.9,7,1590.0,1590,9,85.16,330,3.0,1.0,0,1,1,0,0,0,0,1
250000000,1,59.88,13,659.0,746,5,84.82,380,3.0,2.0,0,1,0,0,1,1,0,0
200000000,1,53.37,4,413.0,591,4,73.17,155,2.0,1.0,0,1,0,0,1,1,0,0
68500000,0,46.27,3,1340.0,1340,10,65.78,1340,3.0,1.0,0,1,0,0,1,0,0,1
255000000,1,49.75,7,800.0,986,9,74.84,427,3.0,1.0,0,1,0,0,1,1,0,0
260000000,1,59.91,17,488.0,429,3,83.31,184,3.0,1.0,0,1,0,0,1,1,0,0
297000000,0,84.98,9,2277.0,1728,25,110.81,656,3.0,2.0,0,1,0,0,1,0,0,1
239200000,0,84.965,8,3958.0,2947,29,105.89,1464,3.0,2.0,0,1,0,0,1,0,0,1
306000000,1,59.69,25,561.0,561,2,83.21,215,2.0,1.0,0,1,1,0,0,1,0,0
570000000,1,70.38,3,224.0,224,1,82.31,85,3.0,1.0,1,0,0,1,0,1,0,0
396000000,0,119.009,24,3958.0,2947,29,139.31,486,4.0,2.0,0,1,0,0,1,0,0,1
671190000,1,167.14,2,936.0,659,13,209.08,130,4.0,2.0,1,0,0,1,0,0,1,0
340000000,1,119.78,24,614.0,254,1,161.75,40,3.0,2.0,0,1,0,0,1,0,0,1
450000000,1,59.4,13,200.0,200,2,68.3,59,3.0,1.0,1,0,0,1,0,0,0,1
410000000,1,72.85,12,3012.0,2938,16,99.67,521,3.0,1.0,0,1,0,0,1,1,0,0
363600000,0,84.9668,20,422.0,358,3,113.13,180,3.0,2.0,0,1,0,0,1,0,0,1
480000000,1,126.28,4,2488.0,1244,28,151.72,672,4.0,2.0,1,0,0,1,0,0,0,1
96500000,1,45.9,15,4471.0,2634,21,60.78,420,2.0,1.0,1,0,0,1,0,1,0,0
548100000,1,108.806,8,289.0,115,1,129.57,10,4.0,2.0,0,1,0,0,1,0,0,1
260000000,0,84.898,11,393.0,412,3,106.52,226,3.0,2.0,0,1,0,0,1,0,0,1
269000000,0,84.994,16,902.0,807,8,112.4,1,3.0,2.0,0,1,0,0,1,0,0,1
392000000,1,47.94,9,783.0,1368,15,65.01,0,2.0,1.0,1,0,0,1,0,1,0,0
140000000,0,57.26,3,480.0,480,11,62.5,110,3.0,1.0,0,1,0,0,1,0,0,1
250000000,1,48.96,5,502.0,845,8,66.66,236,2.0,1.0,1,0,0,1,0,1,0,0
798000000,1,59.9902,15,1170.0,744,11,84.93,20,3.0,2.0,0,1,0,0,1,0,0,1
96000000,1,39.6,2,486.0,1624,10,56.91,626,2.0,1.0,1,0,0,1,0,1,0,0
600000000,1,138.64,1,2134.0,1456,23,160.53,131,4.0,2.0,0,1,0,0,1,0,0,1
65000000,0,31.98,2,380.0,380,8,37.38,199,1.0,1.0,0,1,0,0,1,0,0,1
680000000,1,89.92,1,156.0,312,2,97.85,76,3.0,1.0,1,0,0,1,0,1,0,0
470000000,1,84.677,10,2270.0,1764,19,115.48,296,3.0,2.0,0,1,0,0,1,0,0,1
275000000,0,84.88799999999998,7,2381.0,1391,14,107.97,134,3.0,2.0,0,1,0,0,1,0,0,1
1190000000,1,82.51,6,3930.0,3930,30,119.0,600,4.0,1.0,1,0,0,1,0,1,0,0
192000000,1,59.94,8,824.0,1236,10,81.41,192,2.0,1.0,0,1,0,0,1,1,0,0
305000000,0,84.962,7,895.0,852,12,106.96,176,3.0,2.0,1,0,0,1,0,0,0,1
780000000,1,113.226,10,1257.0,977,12,134.05,78,4.0,2.0,0,1,0,0,1,0,0,1
164500000,1,39.96,1,893.0,2433,14,57.07,451,2.0,1.0,1,0,0,1,0,1,0,0
575000000,1,53.36,11,883.0,794,9,75.31,137,3.0,2.0,1,0,0,1,0,0,0,1
351000000,0,118.683,9,2136.0,1424,19,149.35,184,4.0,2.0,1,0,0,1,0,1,0,0
102000000,0,59.85,13,612.0,1131,9,76.13,528,3.0,1.0,0,1,0,0,1,1,0,0
385000000,1,84.97,9,473.0,434,6,112.33,257,3.0,2.0,0,1,0,0,1,0,0,1
399000000,1,59.99,16,1346.0,1168,17,80.89,469,3.0,1.0,0,1,0,0,1,0,0,1
330000000,1,43.79,5,430.0,839,7,62.51,410,2.0,1.0,1,0,0,1,0,1,0,0
215000000,1,49.93,8,1650.0,1650,12,71.0,492,3.0,1.0,1,0,0,1,0,1,0,0
83500000,0,82.08,5,143.0,298,3,100.53,72,3.0,1.0,0,1,0,0,1,0,0,1
235000000,1,62.22,3,4753.0,3169,30,82.38,464,2.0,1.0,0,1,0,0,1,1,0,0
105000000,0,59.92,7,565.0,702,10,87.27,244,3.0,2.0,0,1,0,0,1,0,0,1
355000000,1,59.96,15,3384.0,3404,35,83.76,705,3.0,1.0,0,1,0,0,1,1,0,0
230000000,1,35.51,24,280.0,371,1,47.38,88,1.0,1.0,0,1,0,0,1,1,0,0
254000000,1,59.88,5,2366.0,1971,28,85.56,115,3.0,1.0,0,1,0,0,1,0,0,1
365000000,1,79.5708,7,126.0,125,1,101.55,63,3.0,2.0,0,1,0,0,1,0,0,1
710000000,1,84.98,3,2780.0,2198,40,112.35,493,3.0,2.0,0,1,0,0,1,0,0,1
390000000,0,84.99,15,1070.0,1070,14,107.78,214,3.0,2.0,1,0,0,1,0,0,0,1
210000000,0,84.9809,3,683.0,417,3,109.09,176,3.0,2.0,0,1,0,0,1,0,0,1
161400000,0,59.9372,5,1117.0,1111,17,87.27,103,3.0,2.0,0,1,0,0,1,0,0,1
478000000,1,84.68,7,144.0,128,3,105.66,47,3.0,2.0,0,1,0,0,1,0,0,1
689000000,1,84.81,33,4596.0,3226,40,113.45,60,3.0,2.0,0,1,0,0,1,0,0,1
355000000,1,59.93,12,244.0,196,4,74.89,12,3.0,2.0,0,1,0,0,1,0,0,1
427000000,1,39.53,1,700.0,822,6,56.5,322,3.0,1.0,1,0,0,1,0,1,0,0
690000000,1,68.39,3,641.0,802,15,88.61,84,2.0,1.0,1,0,0,1,0,0,0,1
400000000,1,84.844,9,1693.0,1377,18,111.12,671,3.0,2.0,0,1,0,0,1,0,0,1
190000000,1,48.18,7,170.0,171,1,72.76,140,3.0,1.0,0,1,0,0,1,1,0,0
242000000,1,49.5,11,260.0,525,4,64.28,210,2.0,1.0,1,0,0,1,0,1,0,0
380000000,1,84.97,22,531.0,458,7,110.16,185,3.0,2.0,0,1,0,0,1,0,0,1
300000000,0,84.898,9,393.0,412,3,106.52,226,3.0,2.0,0,1,0,0,1,0,0,1
73000000,0,77.04,13,170.0,238,3,93.66,90,3.0,2.0,0,1,0,0,1,0,0,1
280000000,1,49.94,4,1999.0,2856,32,72.95,360,2.0,1.0,1,0,0,1,0,1,0,0
450000000,1,114.99,10,2721.0,2002,25,159.02,23,4.0,2.0,0,1,0,0,1,0,0,1
830000000,1,84.87,10,0.0,1077,13,124.05,23,3.0,2.0,0,1,0,0,1,0,0,1
365000000,0,134.95,10,1070.0,1070,14,171.14,126,4.0,2.0,1,0,0,1,0,0,0,1
480000000,1,84.46,4,1299.0,1080,8,111.96,150,3.0,2.0,0,1,1,0,0,1,0,0
1175000000,1,74.54,5,962.0,740,22,90.12,480,3.0,1.0,1,0,0,1,0,0,0,1
174000000,1,41.3,13,1710.0,1710,10,57.15,750,1.0,1.0,0,1,1,0,0,1,0,0
132000000,0,37.65,8,217.0,358,1,62.81,151,1.0,1.0,0,1,0,0,1,0,0,1
1000000000,1,84.98,2,1155.0,863,14,108.76,178,3.0,2.0,0,1,0,0,1,0,0,1
98000000,0,59.6,7,756.0,842,8,80.0,398,3.0,1.0,1,0,0,1,0,0,0,1
214000000,0,59.6715,16,1858.0,1828,17,80.5,481,3.0,2.0,0,1,0,0,1,0,0,1
48000000,0,49.08,5,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
160000000,0,59.54,13,131.0,170,2,78.63,82,3.0,2.0,0,1,0,0,1,0,0,1
310000000,0,182.68,5,528.0,451,5,230.76,48,5.0,2.0,0,1,0,0,1,0,0,1
238000000,0,84.99,24,2716.0,2302,24,107.86,1028,3.0,2.0,0,1,0,0,1,0,0,1
378000000,1,84.9,7,440.0,440,5,100.92,440,3.0,2.0,0,1,0,0,1,0,0,1
425000000,1,84.9,9,349.0,297,4,101.42,142,3.0,2.0,1,0,0,1,0,0,1,0
550000000,1,116.58,5,286.0,241,6,152.89,29,4.0,2.0,0,1,0,0,1,0,1,0
537000000,1,84.73,12,877.0,725,10,107.46,33,3.0,2.0,0,1,0,0,1,0,0,1
315000000,1,59.76,2,454.0,430,5,85.72,198,3.0,1.0,0,1,1,0,0,1,0,0
445000000,1,59.82,4,139.0,139,1,81.43,48,2.0,1.0,0,1,0,0,1,0,1,0
85000000,1,45.77,6,286.0,910,13,63.64,120,1.0,1.0,1,0,0,1,0,1,0,0
376200000,1,84.83,25,1104.0,1174,11,108.52,100,3.0,2.0,0,1,1,0,0,0,0,1
182000000,0,74.6,14,1282.0,1166,10,95.44,340,3.0,1.0,0,1,0,0,1,0,0,1
278000000,0,126.638,24,2381.0,1391,14,152.17,298,4.0,2.0,0,1,0,0,1,0,0,1
1500000000,1,72.51,5,4026.0,3590,99,72.73,1490,3.0,1.0,0,1,1,0,0,0,0,1
98000000,0,50.69,2,210.0,420,10,61.66,6,2.0,1.0,0,1,0,0,1,0,0,1
535000000,1,66.225,10,1920.0,960,13,87.85,300,3.0,1.0,0,1,1,0,0,1,0,0
314000000,1,49.95,5,997.0,997,9,69.64,258,2.0,1.0,1,0,0,1,0,1,0,0
178500000,0,84.98,3,1578.0,922,9,108.06,150,3.0,2.0,0,1,0,0,1,0,0,1
193000000,1,58.09,19,170.0,290,2,73.94,156,3.0,1.0,0,1,0,0,1,0,0,1
169000000,0,56.345,4,952.0,896,10,75.28,402,3.0,1.0,1,0,0,1,0,0,0,1
250000000,1,84.98,5,71.0,103,1,118.97,23,3.0,2.0,0,1,0,0,1,1,0,0
271000000,1,59.34,16,700.0,791,5,86.46,317,3.0,1.0,0,1,0,0,1,1,0,0
254000000,0,84.99,18,3776.0,3382,35,107.48,850,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,113.226,5,1257.0,977,12,134.05,78,4.0,2.0,0,1,0,0,1,0,0,1
